price,year,condition,cylinders,fuel,odometer,transmission,size,type
4000,2004,excellent,6 cylinders,gas,95000,automatic,compact,sedan
7500,2017,excellent,4 cylinders,gas,97000,manual,mid-size,hatchback
16495,2020,like new,4 cylinders,gas,7378,automatic,mid-size,sedan
14995,2015,good,4 cylinders,gas,39623,automatic,compact,sedan
6999,2016,excellent,4 cylinders,gas,31000,automatic,mid-size,sedan
9995,2017,excellent,4 cylinders,gas,89000,automatic,compact,sedan
20995,2020,like new,4 cylinders,gas,18066,automatic,full-size,sedan
5799,2014,good,4 cylinders,gas,81348,automatic,compact,hatchback
6988,2003,good,4 cylinders,gas,86488,automatic,compact,hatchback
13200,2014,excellent,4 cylinders,gas,94000,automatic,mid-size,hatchback
7495,2017,like new,4 cylinders,gas,97000,manual,mid-size,hatchback
14900,2014,excellent,4 cylinders,gas,49189,automatic,full-size,sedan
17990,2013,excellent,6 cylinders,gas,84864,automatic,compact,sedan
20312,2020,like new,4 cylinders,gas,35803,automatic,full-size,sedan
7495,2012,excellent,4 cylinders,gas,81123,automatic,mid-size,sedan
13988,2010,like new,6 cylinders,gas,70000,automatic,full-size,coupe
16500,2018,like new,6 cylinders,gas,72000,automatic,full-size,sedan
1,2018,excellent,6 cylinders,gas,62531,automatic,compact,wagon
8999,2014,like new,4 cylinders,gas,49969,automatic,compact,sedan
3000,2003,like new,4 cylinders,gas,97000,automatic,full-size,sedan
5495,2006,excellent,4 cylinders,gas,88467,automatic,compact,wagon
18999,2019,like new,4 cylinders,gas,35000,automatic,full-size,sedan
6499,2006,good,6 cylinders,gas,164,automatic,compact,sedan
100,2017,like new,4 cylinders,gas,75617,automatic,compact,sedan
9950,2013,excellent,4 cylinders,gas,80553,manual,sub-compact,hatchback
14000,2016,like new,6 cylinders,gas,63000,manual,full-size,sedan
10000,2011,excellent,6 cylinders,gas,79495,automatic,full-size,sedan
10950,2017,excellent,4 cylinders,gas,46228,automatic,compact,sedan
13477,2016,good,4 cylinders,gas,58726,automatic,compact,coupe
24995,2018,excellent,4 cylinders,gas,25050,automatic,compact,coupe
6995,2014,excellent,4 cylinders,gas,85200,automatic,mid-size,sedan
16988,2014,good,4 cylinders,gas,70100,automatic,mid-size,coupe
9988,2016,good,4 cylinders,gas,81679,automatic,compact,sedan
7999,2013,excellent,4 cylinders,gas,66894,automatic,compact,sedan
19995,2019,excellent,4 cylinders,gas,14215,automatic,mid-size,sedan
20995,2018,excellent,6 cylinders,gas,27045,automatic,full-size,sedan
17777,2013,excellent,6 cylinders,gas,76350,automatic,full-size,coupe
13495,2015,like new,4 cylinders,gas,83000,automatic,mid-size,hatchback
4995,2002,like new,4 cylinders,gas,64000,automatic,mid-size,coupe
32995,2017,like new,4 cylinders,gas,89011,manual,mid-size,sedan
6500,2012,good,4 cylinders,gas,99887,automatic,compact,sedan
25900,2016,like new,6 cylinders,gas,44670,automatic,full-size,sedan
15800,2018,excellent,4 cylinders,gas,65230,automatic,full-size,sedan
6995,2010,excellent,4 cylinders,gas,87504,manual,sub-compact,sedan
2500,2010,excellent,4 cylinders,gas,180,automatic,mid-size,sedan
16950,2015,excellent,6 cylinders,gas,44000,automatic,full-size,sedan
9800,2012,good,4 cylinders,gas,76117,automatic,mid-size,wagon
14995,2017,excellent,4 cylinders,gas,53560,automatic,full-size,sedan
4500,2004,excellent,6 cylinders,gas,72000,automatic,mid-size,coupe
1500,2010,excellent,4 cylinders,gas,78989,automatic,mid-size,sedan
15900,2013,excellent,4 cylinders,gas,66286,automatic,compact,hatchback
17000,2016,excellent,6 cylinders,gas,81000,automatic,full-size,sedan
9500,2013,like new,4 cylinders,gas,98000,manual,compact,coupe
15900,2014,good,6 cylinders,gas,71106,automatic,mid-size,coupe
31995,2018,excellent,4 cylinders,gas,39556,automatic,full-size,sedan
8500,2010,good,4 cylinders,gas,58000,manual,sub-compact,hatchback
6850,2012,excellent,4 cylinders,gas,64870,automatic,full-size,sedan
20929,2019,excellent,4 cylinders,gas,24819,automatic,compact,wagon
10995,2013,excellent,4 cylinders,gas,87777,automatic,mid-size,sedan
7850,2010,excellent,6 cylinders,gas,73000,automatic,mid-size,sedan
15999,2015,excellent,4 cylinders,gas,81000,manual,compact,hatchback
13995,2017,excellent,4 cylinders,gas,42119,automatic,mid-size,sedan
14995,2017,excellent,4 cylinders,gas,30000,automatic,full-size,sedan
1,2015,excellent,6 cylinders,gas,23391,manual,mid-size,coupe
29900,2016,excellent,4 cylinders,gas,29701,automatic,full-size,sedan
10500,2008,like new,6 cylinders,gas,18369,automatic,mid-size,sedan
7300,2013,excellent,4 cylinders,gas,96980,automatic,mid-size,sedan
9500,2012,excellent,6 cylinders,gas,54000,automatic,mid-size,sedan
3995,2005,like new,4 cylinders,gas,81214,automatic,mid-size,hatchback
15500,2015,like new,4 cylinders,gas,37000,automatic,mid-size,sedan
18995,2017,excellent,4 cylinders,gas,43406,automatic,compact,sedan
10800,2013,excellent,4 cylinders,gas,87945,automatic,compact,coupe
6495,2008,like new,4 cylinders,gas,63924,automatic,mid-size,sedan
6000,2013,like new,4 cylinders,gas,16000,manual,compact,sedan
26585,2018,good,4 cylinders,gas,23096,automatic,mid-size,coupe
14995,2017,like new,4 cylinders,gas,52000,automatic,mid-size,hatchback
24750,2019,like new,4 cylinders,gas,10860,manual,full-size,sedan
3995,2008,good,4 cylinders,gas,98000,automatic,sub-compact,coupe
13900,2013,excellent,4 cylinders,gas,28273,automatic,mid-size,sedan
8995,2011,good,6 cylinders,gas,75000,automatic,full-size,sedan
8500,2008,good,6 cylinders,gas,81544,automatic,full-size,sedan
9500,2012,excellent,4 cylinders,gas,82000,automatic,full-size,sedan
5175,2012,excellent,4 cylinders,gas,82880,manual,compact,coupe
23900,2014,excellent,6 cylinders,gas,70860,automatic,mid-size,sedan
15000,2013,excellent,4 cylinders,gas,72000,manual,sub-compact,coupe
17249,2014,like new,4 cylinders,gas,12793,automatic,compact,hatchback
10999,2013,excellent,4 cylinders,gas,80956,automatic,compact,sedan
6500,2008,good,4 cylinders,gas,87500,automatic,compact,coupe
17995,2013,excellent,4 cylinders,gas,33444,automatic,mid-size,sedan
12990,2011,excellent,6 cylinders,gas,83000,automatic,full-size,sedan
4990,2004,excellent,4 cylinders,gas,62602,automatic,full-size,sedan
9999,2019,like new,4 cylinders,gas,9650,automatic,mid-size,sedan
5795,2014,good,4 cylinders,gas,99960,automatic,mid-size,hatchback
16950,2013,excellent,6 cylinders,gas,63625,automatic,mid-size,sedan
500,2013,like new,4 cylinders,gas,44995,automatic,full-size,sedan
100,2019,excellent,4 cylinders,gas,34797,automatic,compact,sedan
10995,2013,good,4 cylinders,diesel,94044,automatic,mid-size,sedan
7900,2011,good,4 cylinders,gas,64500,automatic,mid-size,sedan
18888,2014,good,6 cylinders,gas,41262,automatic,mid-size,coupe
24995,2014,excellent,6 cylinders,gas,36339,automatic,full-size,sedan
12971,2011,excellent,6 cylinders,diesel,87615,automatic,mid-size,sedan
12450,2012,excellent,6 cylinders,gas,96500,automatic,full-size,sedan
4999,2015,good,4 cylinders,gas,75000,automatic,mid-size,sedan
8945,2008,excellent,4 cylinders,gas,68781,automatic,compact,sedan
9995,2008,excellent,6 cylinders,gas,91611,automatic,full-size,wagon
9995,2010,excellent,4 cylinders,gas,71821,automatic,full-size,sedan
7943,2009,excellent,4 cylinders,gas,99500,automatic,full-size,sedan
9497,2010,excellent,4 cylinders,gas,80079,automatic,mid-size,hatchback
7750,2015,excellent,4 cylinders,gas,83000,automatic,compact,hatchback
8995,2013,excellent,4 cylinders,gas,83000,automatic,mid-size,coupe
15000,2013,excellent,6 cylinders,gas,64450,automatic,mid-size,sedan
7500,2015,excellent,4 cylinders,gas,42000,automatic,sub-compact,hatchback
11995,2014,good,4 cylinders,gas,65505,automatic,mid-size,sedan
8500,2015,like new,4 cylinders,gas,79000,automatic,mid-size,sedan
22988,2016,like new,6 cylinders,gas,65000,automatic,full-size,coupe
15975,2017,excellent,4 cylinders,gas,84397,automatic,mid-size,sedan
8250,2018,good,4 cylinders,gas,76518,automatic,full-size,sedan
8900,2013,like new,4 cylinders,gas,85667,automatic,full-size,hatchback
2500,2017,like new,4 cylinders,gas,26487,automatic,mid-size,hatchback
17900,2019,like new,4 cylinders,gas,34000,automatic,full-size,sedan
5900,2010,excellent,4 cylinders,gas,78000,automatic,sub-compact,sedan
1,2018,excellent,6 cylinders,gas,62531,automatic,compact,wagon
9990,2017,excellent,4 cylinders,gas,59478,automatic,compact,sedan
15250,2013,excellent,4 cylinders,gas,34000,automatic,compact,sedan
23500,2017,excellent,4 cylinders,gas,41558,manual,full-size,sedan
9850,2013,good,4 cylinders,gas,97440,automatic,compact,sedan
12995,2013,excellent,4 cylinders,gas,61630,automatic,mid-size,sedan
13500,2017,excellent,4 cylinders,gas,20350,automatic,mid-size,sedan
17500,2015,excellent,4 cylinders,gas,75208,automatic,mid-size,sedan
11500,2010,like new,6 cylinders,gas,68000,automatic,full-size,sedan
13572,2017,excellent,4 cylinders,gas,76003,automatic,full-size,sedan
15900,2014,good,6 cylinders,gas,57467,automatic,mid-size,coupe
9500,2009,excellent,6 cylinders,gas,98500,automatic,full-size,sedan
8995,2012,excellent,4 cylinders,gas,68319,automatic,mid-size,sedan
27500,2019,like new,4 cylinders,gas,26200,automatic,mid-size,sedan
20000,2014,like new,6 cylinders,gas,71000,automatic,full-size,sedan
7250,2012,excellent,4 cylinders,gas,90000,automatic,mid-size,sedan
7999,2014,good,4 cylinders,gas,53000,automatic,compact,sedan
13800,2015,excellent,6 cylinders,gas,77000,automatic,mid-size,sedan
6850,2014,good,4 cylinders,gas,99829,automatic,mid-size,sedan
18916,2014,excellent,6 cylinders,gas,50757,automatic,compact,sedan
11995,2006,like new,6 cylinders,gas,94214,automatic,mid-size,coupe
9495,2012,like new,4 cylinders,gas,87051,automatic,mid-size,sedan
8700,2017,excellent,4 cylinders,gas,44535,automatic,compact,sedan
6800,2015,excellent,4 cylinders,gas,85000,automatic,mid-size,sedan
3599,2008,excellent,4 cylinders,gas,93000,automatic,compact,hatchback
8999,2011,excellent,6 cylinders,gas,92544,automatic,mid-size,sedan
10700,2008,excellent,6 cylinders,gas,99627,automatic,mid-size,sedan
8999,2002,excellent,4 cylinders,gas,54686,automatic,compact,coupe
10995,2016,excellent,4 cylinders,gas,87000,automatic,mid-size,sedan
11375,2013,excellent,4 cylinders,gas,96539,automatic,mid-size,sedan
9595,2013,like new,4 cylinders,gas,89189,automatic,full-size,sedan
323,2016,new,6 cylinders,gas,56000,automatic,full-size,sedan
10900,2013,excellent,4 cylinders,diesel,83000,automatic,full-size,sedan
12700,2015,excellent,4 cylinders,gas,69000,automatic,full-size,sedan
6600,2012,excellent,4 cylinders,gas,83000,automatic,mid-size,sedan
7200,2010,excellent,4 cylinders,gas,85683,manual,mid-size,hatchback
16495,2020,like new,4 cylinders,gas,24292,automatic,full-size,sedan
10991,2012,excellent,4 cylinders,gas,65000,automatic,full-size,sedan
10988,2014,excellent,4 cylinders,gas,90112,automatic,mid-size,sedan
7998,2006,good,4 cylinders,gas,61441,automatic,mid-size,sedan
999,2010,excellent,6 cylinders,gas,45944,automatic,full-size,sedan
20988,2018,like new,4 cylinders,gas,20000,automatic,compact,sedan
10980,2013,excellent,4 cylinders,gas,90880,automatic,compact,wagon
2000,2007,excellent,6 cylinders,gas,96455,automatic,full-size,sedan
17995,2017,like new,4 cylinders,gas,31706,automatic,compact,sedan
25500,2018,excellent,4 cylinders,gas,22286,automatic,mid-size,sedan
14500,2011,like new,4 cylinders,gas,59777,automatic,mid-size,sedan
14000,2017,excellent,4 cylinders,gas,87500,automatic,full-size,sedan
200,2016,excellent,4 cylinders,gas,88282,automatic,mid-size,sedan
7495,2005,excellent,4 cylinders,gas,83248,automatic,full-size,sedan
10975,2018,excellent,4 cylinders,gas,48301,automatic,full-size,hatchback
10991,2012,excellent,4 cylinders,gas,65000,automatic,full-size,sedan
5000,2013,like new,4 cylinders,gas,80000,automatic,mid-size,sedan
6495,2008,excellent,4 cylinders,gas,40323,automatic,compact,sedan
4995,2008,excellent,4 cylinders,gas,97970,automatic,compact,wagon
6000,2015,good,6 cylinders,gas,94141,automatic,full-size,sedan
8499,2011,good,4 cylinders,gas,86426,manual,mid-size,coupe
9000,2011,good,4 cylinders,gas,74400,automatic,mid-size,sedan
8700,2009,excellent,6 cylinders,gas,33000,automatic,full-size,sedan
16995,2021,like new,4 cylinders,gas,1426,automatic,compact,sedan
8888,2009,excellent,4 cylinders,gas,60000,automatic,compact,sedan
190,2015,excellent,4 cylinders,gas,86000,automatic,full-size,sedan
7500,2004,excellent,6 cylinders,gas,60250,automatic,compact,coupe
10500,2007,like new,6 cylinders,gas,82528,automatic,full-size,sedan
9500,2013,like new,6 cylinders,gas,48600,automatic,full-size,sedan
6900,2013,excellent,4 cylinders,diesel,98432,automatic,full-size,sedan
7900,2018,good,4 cylinders,gas,97000,automatic,compact,sedan
3000,2017,new,4 cylinders,gas,16201,automatic,full-size,sedan
10950,2006,excellent,6 cylinders,gas,81000,automatic,full-size,wagon
10750,2015,excellent,4 cylinders,gas,81320,automatic,mid-size,sedan
3950,2010,good,4 cylinders,gas,91472,automatic,full-size,coupe
7995,2006,good,6 cylinders,gas,58260,automatic,compact,sedan
13950,2018,excellent,6 cylinders,gas,63500,automatic,full-size,sedan
15500,2016,excellent,4 cylinders,gas,79700,automatic,compact,sedan
10000,2013,like new,4 cylinders,gas,83500,automatic,mid-size,sedan
20000,2020,new,4 cylinders,gas,11160,automatic,mid-size,sedan
7500,2011,excellent,4 cylinders,gas,93641,automatic,full-size,sedan
4900,2008,excellent,4 cylinders,gas,84652,automatic,compact,sedan
6800,2004,good,6 cylinders,gas,83000,manual,mid-size,coupe
17500,2016,new,4 cylinders,gas,8000,manual,compact,hatchback
23991,2019,excellent,4 cylinders,gas,4083,automatic,mid-size,sedan
16995,2018,excellent,6 cylinders,gas,69367,automatic,full-size,sedan
21650,2018,like new,6 cylinders,gas,45224,automatic,full-size,sedan
17500,2014,excellent,6 cylinders,gas,32618,automatic,mid-size,coupe
10000,2013,good,4 cylinders,gas,95600,automatic,compact,hatchback
6995,2014,good,4 cylinders,gas,78000,automatic,mid-size,sedan
12995,2010,like new,6 cylinders,gas,69808,automatic,full-size,sedan
7600,2007,like new,6 cylinders,gas,85000,automatic,mid-size,sedan
7200,2005,excellent,4 cylinders,gas,10985,automatic,full-size,sedan
8100,2013,excellent,4 cylinders,diesel,96888,automatic,compact,hatchback
17500,2016,like new,4 cylinders,gas,63030,automatic,mid-size,sedan
10200,2014,good,4 cylinders,gas,50967,automatic,compact,hatchback
7900,2015,like new,4 cylinders,gas,77000,automatic,full-size,sedan
5500,2012,excellent,4 cylinders,gas,76765,automatic,mid-size,sedan
34500,2017,excellent,6 cylinders,gas,52053,automatic,compact,sedan
1,2014,excellent,4 cylinders,gas,77813,automatic,mid-size,coupe
6500,2008,excellent,6 cylinders,gas,42000,automatic,full-size,sedan
6490,2012,good,4 cylinders,gas,87500,manual,mid-size,sedan
14995,2017,excellent,4 cylinders,gas,88104,automatic,full-size,sedan
10990,2013,excellent,4 cylinders,gas,54149,automatic,full-size,sedan
11888,2018,excellent,4 cylinders,gas,86670,automatic,mid-size,sedan
12995,2016,excellent,4 cylinders,gas,76209,automatic,mid-size,sedan
5950,2005,good,6 cylinders,gas,88571,automatic,compact,sedan
11900,2013,excellent,4 cylinders,diesel,50000,automatic,mid-size,sedan
12500,2016,excellent,4 cylinders,gas,59000,automatic,mid-size,sedan
12495,2017,excellent,4 cylinders,gas,53588,automatic,full-size,sedan
13000,2015,good,6 cylinders,gas,90000,automatic,mid-size,sedan
10500,2014,excellent,4 cylinders,gas,76000,manual,sub-compact,hatchback
8990,2005,excellent,6 cylinders,gas,97267,automatic,full-size,coupe
15995,2013,excellent,4 cylinders,gas,97301,automatic,compact,sedan
11850,2016,like new,4 cylinders,gas,30323,automatic,sub-compact,sedan
15500,2014,good,4 cylinders,gas,57000,manual,compact,hatchback
16995,2017,like new,4 cylinders,gas,11000,automatic,mid-size,sedan
4999,2001,excellent,6 cylinders,gas,80000,automatic,full-size,sedan
16999,2017,excellent,4 cylinders,gas,78885,automatic,compact,sedan
11999,2012,excellent,4 cylinders,gas,83000,automatic,mid-size,sedan
17491,2020,excellent,4 cylinders,gas,32077,automatic,compact,sedan
16299,2017,excellent,4 cylinders,gas,26380,automatic,compact,sedan
6995,2007,good,4 cylinders,gas,78372,automatic,mid-size,sedan
20995,2020,like new,4 cylinders,gas,18066,automatic,full-size,sedan
7995,2012,excellent,4 cylinders,gas,84457,automatic,compact,sedan
16500,2015,excellent,4 cylinders,gas,68000,automatic,full-size,sedan
28995,2018,excellent,4 cylinders,gas,23200,automatic,full-size,sedan
16699,2016,like new,4 cylinders,gas,56039,automatic,full-size,sedan
190,2015,excellent,4 cylinders,gas,86000,automatic,full-size,sedan
1000,2013,like new,4 cylinders,gas,87000,automatic,mid-size,sedan
13995,2016,excellent,4 cylinders,gas,54082,automatic,mid-size,sedan
8500,2001,like new,6 cylinders,gas,60100,manual,mid-size,coupe
3850,2004,good,6 cylinders,gas,86000,automatic,full-size,sedan
5400,2007,excellent,4 cylinders,gas,70000,manual,full-size,sedan
5500,2004,excellent,6 cylinders,gas,69007,automatic,mid-size,coupe
12990,2018,excellent,4 cylinders,gas,46000,automatic,compact,sedan
5995,2012,good,4 cylinders,gas,89700,manual,sub-compact,hatchback
12500,2014,like new,4 cylinders,gas,80660,manual,mid-size,sedan
9000,2010,excellent,6 cylinders,gas,85398,automatic,mid-size,sedan
11999,2009,like new,6 cylinders,gas,84120,automatic,mid-size,hatchback
7200,2016,excellent,4 cylinders,gas,62295,automatic,full-size,sedan
18177,2015,excellent,4 cylinders,gas,87661,automatic,compact,wagon
9000,2012,excellent,4 cylinders,gas,73000,automatic,mid-size,sedan
23995,2017,excellent,4 cylinders,gas,60429,automatic,compact,coupe
7995,2012,excellent,4 cylinders,gas,74702,automatic,compact,sedan
8250,2015,like new,6 cylinders,gas,42000,automatic,full-size,sedan
8700,2011,excellent,4 cylinders,gas,86524,manual,mid-size,wagon
5500,2015,excellent,4 cylinders,gas,55000,manual,compact,hatchback
14990,2012,good,6 cylinders,gas,98231,automatic,full-size,sedan
7900,2013,like new,4 cylinders,gas,54550,automatic,mid-size,sedan
17999,2013,excellent,6 cylinders,gas,79892,automatic,full-size,sedan
5400,2003,like new,4 cylinders,gas,68231,automatic,full-size,sedan
8995,2014,excellent,4 cylinders,gas,63446,automatic,mid-size,sedan
15995,2014,excellent,4 cylinders,gas,77557,automatic,full-size,sedan
4400,2007,good,4 cylinders,gas,92000,automatic,mid-size,sedan
